,Title,Date,Year,Month,Day,Day_of_week,Show_name,Season,Episode_name,Show_type
1621,Mars: Season 1: Pressure Drop,2018-11-02,2018,November,2,Friday,Mars, Season 1, Pressure Drop,TV Show
1622,The Seven Deadly Sins: Signs of Holy War: The Shape of Love,2018-11-02,2018,November,2,Friday,The Seven Deadly Sins, Signs of Holy War, The Shape of Love,TV Show
1623,The Seven Deadly Sins: Signs of Holy War: In Pursuit of First Love,2018-11-02,2018,November,2,Friday,The Seven Deadly Sins, Signs of Holy War, In Pursuit of First Love,TV Show
1624,Mars: Season 1: Grounded,2018-11-02,2018,November,2,Friday,Mars, Season 1, Grounded,TV Show
1625,Mars: Season 1: Novo Mundo,2018-11-02,2018,November,2,Friday,Mars, Season 1, Novo Mundo,TV Show
1626,The Cloverfield Paradox,2018-09-02,2018,September,2,Sunday,The Cloverfield Paradox,,,Movie
1627,The Seven Deadly Sins: Signs of Holy War: Our Fighting Festival,2018-05-02,2018,May,2,Wednesday,The Seven Deadly Sins, Signs of Holy War, Our Fighting Festival,TV Show
1628,The Seven Deadly Sins: Signs of Holy War: The Dark Dream Begins,2018-05-02,2018,May,2,Wednesday,The Seven Deadly Sins, Signs of Holy War, The Dark Dream Begins,TV Show
1629,The Seven Deadly Sins: The Heroes,2018-04-02,2018,April,2,Monday,The Seven Deadly Sins, The Heroes,,TV Show
1630,The Seven Deadly Sins: Despair Descends,2018-04-02,2018,April,2,Monday,The Seven Deadly Sins, Despair Descends,,TV Show
1631,The Seven Deadly Sins: What I Can Do For You,2018-04-02,2018,April,2,Monday,The Seven Deadly Sins, What I Can Do For You,,TV Show
1632,The Seven Deadly Sins: The Looming Threat,2018-04-02,2018,April,2,Monday,The Seven Deadly Sins, The Looming Threat,,TV Show
1633,The Seven Deadly Sins: The Courage Charm,2018-04-02,2018,April,2,Monday,The Seven Deadly Sins, The Courage Charm,,TV Show
1634,The Seven Deadly Sins: The Fairy King Waits In Vain,2018-04-02,2018,April,2,Monday,The Seven Deadly Sins, The Fairy King Waits In Vain,,TV Show
1635,The Seven Deadly Sins: Even If It Costs Me My Life,2018-04-02,2018,April,2,Monday,The Seven Deadly Sins, Even If It Costs Me My Life,,TV Show
1636,The Seven Deadly Sins: The First Sacrifice,2018-04-02,2018,April,2,Monday,The Seven Deadly Sins, The First Sacrifice,,TV Show
1637,"The Seven Deadly Sins: The Legends, Provoked",2018-04-02,2018,April,2,Monday,The Seven Deadly Sins," The Legends, Provoked",,TV Show
1638,The Seven Deadly Sins: Unholy Knight,2018-04-02,2018,April,2,Monday,The Seven Deadly Sins, Unholy Knight,,TV Show
1639,The Seven Deadly Sins: A Reader of Books,2018-04-02,2018,April,2,Monday,The Seven Deadly Sins, A Reader of Books,,TV Show
1640,Riverdale: Season 2: Chapter Twenty-Five: The Wicked and the Divine,2018-01-02,2018,January,2,Tuesday,Riverdale, Season 2, Chapter Twenty-Five: The Wicked and the Divine,TV Show
1641,The Seven Deadly Sins: The Angel of Destruction,2018-01-31,2018,January,31,Wednesday,The Seven Deadly Sins, The Angel of Destruction,,TV Show
1642,The Seven Deadly Sins: Bloodcurdling Canon,2018-01-31,2018,January,31,Wednesday,The Seven Deadly Sins, Bloodcurdling Canon,,TV Show
1643,The Seven Deadly Sins: Pent-up Feelings,2018-01-31,2018,January,31,Wednesday,The Seven Deadly Sins, Pent-up Feelings,,TV Show
1644,The Seven Deadly Sins: The Vaizel Fighting Festival,2018-01-30,2018,January,30,Tuesday,The Seven Deadly Sins, The Vaizel Fighting Festival,,TV Show
1645,The Seven Deadly Sins: Dark Pulse,2018-01-29,2018,January,29,Monday,The Seven Deadly Sins, Dark Pulse,,TV Show
1646,The Seven Deadly Sins: The Fearsome Pursuer,2018-01-29,2018,January,29,Monday,The Seven Deadly Sins, The Fearsome Pursuer,,TV Show
1647,The Seven Deadly Sins: A Touching Reunion,2018-01-29,2018,January,29,Monday,The Seven Deadly Sins, A Touching Reunion,,TV Show
1648,The Seven Deadly Sins: The Poem of Beginnings,2018-01-29,2018,January,29,Monday,The Seven Deadly Sins, The Poem of Beginnings,,TV Show
1649,The Seven Deadly Sins: Even if You Should Die,2018-01-28,2018,January,28,Sunday,The Seven Deadly Sins, Even if You Should Die,,TV Show
1650,The Seven Deadly Sins: A Little Girl's Dream,2018-01-28,2018,January,28,Sunday,The Seven Deadly Sins, A Little Girl's Dream,,TV Show
1651,Pretty Little Liars: Season 2: Surface Tension,2018-01-27,2018,January,27,Saturday,Pretty Little Liars, Season 2, Surface Tension,TV Show
1652,Pretty Little Liars: Season 2: Never Letting Go,2018-01-27,2018,January,27,Saturday,Pretty Little Liars, Season 2, Never Letting Go,TV Show
1653,The Seven Deadly Sins: The Sin in the Sleeping Forest,2018-01-27,2018,January,27,Saturday,The Seven Deadly Sins, The Sin in the Sleeping Forest,,TV Show
1654,The Seven Deadly Sins: The Sword of the Holy Knight,2018-01-27,2018,January,27,Saturday,The Seven Deadly Sins, The Sword of the Holy Knight,,TV Show
1655,The Seven Deadly Sins: The Seven Deadly Sins,2018-01-27,2018,January,27,Saturday,The Seven Deadly Sins, The Seven Deadly Sins,,TV Show
1656,Tokyo Ghoul: Ghoul,2018-01-26,2018,January,26,Friday,Tokyo Ghoul, Ghoul,,TV Show
1657,Tokyo Ghoul: High Spirits,2018-01-26,2018,January,26,Friday,Tokyo Ghoul, High Spirits,,TV Show
1658,Tokyo Ghoul: Aogiri,2018-01-26,2018,January,26,Friday,Tokyo Ghoul, Aogiri,,TV Show
1659,Tokyo Ghoul: Birdcage,2018-01-26,2018,January,26,Friday,Tokyo Ghoul, Birdcage,,TV Show
1660,Tokyo Ghoul: Circular,2018-01-24,2018,January,24,Wednesday,Tokyo Ghoul, Circular,,TV Show
1661,Tokyo Ghoul: Captivity,2018-01-24,2018,January,24,Wednesday,Tokyo Ghoul, Captivity,,TV Show
1662,Tokyo Ghoul: Cloudburst,2018-01-24,2018,January,24,Wednesday,Tokyo Ghoul, Cloudburst,,TV Show
1663,Tokyo Ghoul: Scars,2018-01-24,2018,January,24,Wednesday,Tokyo Ghoul, Scars,,TV Show
1664,Tokyo Ghoul: Supper,2018-01-23,2018,January,23,Tuesday,Tokyo Ghoul, Supper,,TV Show
1665,Tokyo Ghoul: Dove,2018-01-23,2018,January,23,Tuesday,Tokyo Ghoul, Dove,,TV Show
1666,Pretty Little Liars: Season 2: The Devil You Know,2018-01-23,2018,January,23,Tuesday,Pretty Little Liars, Season 2, The Devil You Know,TV Show
1667,Pretty Little Liars: Season 2: Blind Dates,2018-01-23,2018,January,23,Tuesday,Pretty Little Liars, Season 2, Blind Dates,TV Show
1668,Tokyo Ghoul: Incubation,2018-01-22,2018,January,22,Monday,Tokyo Ghoul, Incubation,,TV Show
1669,Pretty Little Liars: Season 2: My Name Is Trouble,2018-01-22,2018,January,22,Monday,Pretty Little Liars, Season 2, My Name Is Trouble,TV Show
1670,GODZILLA Planet of the Monsters: Part 1: Planet of the Monsters,2018-01-21,2018,January,21,Sunday,GODZILLA Planet of the Monsters, Part 1, Planet of the Monsters,TV Show
1671,Wormwood: Chapters 1-6: Chapter 1: Suicide Revealed,2018-01-20,2018,January,20,Saturday,Wormwood, Chapters 1-6, Chapter 1: Suicide Revealed,TV Show
1672,Erased: Season 1: Episode 1,2018-01-20,2018,January,20,Saturday,Erased, Season 1, Episode 1,TV Show
1673,Tokyo Ghoul: Tragedy,2018-01-20,2018,January,20,Saturday,Tokyo Ghoul, Tragedy,,TV Show
1674,Knights of Sidonia: Season 1: Commencement,2018-01-20,2018,January,20,Saturday,Knights of Sidonia, Season 1, Commencement,TV Show
1675, : Episode 4,2018-01-19,2018,January,19,Friday, , Episode 4,,TV Show
1676, : Episode 3,2018-01-19,2018,January,19,Friday, , Episode 3,,TV Show
1677, : Episode 2,2018-01-19,2018,January,19,Friday, , Episode 2,,TV Show
1678, : Episode 1,2018-01-19,2018,January,19,Friday, , Episode 1,,TV Show
1679,Pretty Little Liars: Season 2: The Good-bye Look,2018-01-19,2018,January,19,Friday,Pretty Little Liars, Season 2, The Good-bye Look,TV Show
1680,Riverdale: Season 2: Chapter Twenty-Three: The Blackboard Jungle,2018-01-18,2018,January,18,Thursday,Riverdale, Season 2, Chapter Twenty-Three: The Blackboard Jungle,TV Show
1681,Pretty Little Liars: Season 2: It's Alive,2018-01-17,2018,January,17,Wednesday,Pretty Little Liars, Season 2, It's Alive,TV Show
1682,Pretty Little Liars: Season 1: For Whom the Bell Tolls,2018-01-17,2018,January,17,Wednesday,Pretty Little Liars, Season 1, For Whom the Bell Tolls,TV Show
1683,Pretty Little Liars: Season 1: Monsters in the End,2018-01-16,2018,January,16,Tuesday,Pretty Little Liars, Season 1, Monsters in the End,TV Show
1684,Pretty Little Liars: Season 1: Someone to Watch Over Me,2018-01-16,2018,January,16,Tuesday,Pretty Little Liars, Season 1, Someone to Watch Over Me,TV Show
1685,Pretty Little Liars: Season 1: A Person of Interest,2018-01-16,2018,January,16,Tuesday,Pretty Little Liars, Season 1, A Person of Interest,TV Show
1686,Pretty Little Liars: Season 1: The Badass Seed,2018-01-16,2018,January,16,Tuesday,Pretty Little Liars, Season 1, The Badass Seed,TV Show
1687,Pretty Little Liars: Season 1: The New Normal,2018-01-16,2018,January,16,Tuesday,Pretty Little Liars, Season 1, The New Normal,TV Show
1688,Pretty Little Liars: Season 1: Je Suis Une Amie,2018-01-15,2018,January,15,Monday,Pretty Little Liars, Season 1, Je Suis Une Amie,TV Show
1689,"Pretty Little Liars: Season 1: If at First You Don't Succeed, Lie, Lie Again",2018-01-15,2018,January,15,Monday,Pretty Little Liars, Season 1," If at First You Don't Succeed, Lie, Lie Again",TV Show
1690,Pretty Little Liars: Season 1: Careful What U Wish 4,2018-01-15,2018,January,15,Monday,Pretty Little Liars, Season 1, Careful What U Wish 4,TV Show
1691,Pretty Little Liars: Season 1: Know Your Frenemies,2018-01-14,2018,January,14,Sunday,Pretty Little Liars, Season 1, Know Your Frenemies,TV Show
1692,Pretty Little Liars: Season 1: Salt Meets Wound,2018-01-14,2018,January,14,Sunday,Pretty Little Liars, Season 1, Salt Meets Wound,TV Show
1693,Pretty Little Liars: Season 1: Moments Later,2018-01-13,2018,January,13,Saturday,Pretty Little Liars, Season 1, Moments Later,TV Show
1694,Pretty Little Liars: Season 1: Keep Your Friends Close,2018-01-13,2018,January,13,Saturday,Pretty Little Liars, Season 1, Keep Your Friends Close,TV Show
1695,Pretty Little Liars: Season 1: The Perfect Storm,2018-01-13,2018,January,13,Saturday,Pretty Little Liars, Season 1, The Perfect Storm,TV Show
1696,"Pretty Little Liars: Season 1: Please, Do Talk About Me When I'm Gone",2018-01-13,2018,January,13,Saturday,Pretty Little Liars, Season 1," Please, Do Talk About Me When I'm Gone",TV Show
1697,Pretty Little Liars: Season 1: The Homecoming Hangover,2018-01-13,2018,January,13,Saturday,Pretty Little Liars, Season 1, The Homecoming Hangover,TV Show
1698,Pretty Little Liars: Season 1: There's No Place Like Homecoming,2018-01-13,2018,January,13,Saturday,Pretty Little Liars, Season 1, There's No Place Like Homecoming,TV Show
1699,Pretty Little Liars: Season 1: Reality Bites Me,2018-01-13,2018,January,13,Saturday,Pretty Little Liars, Season 1, Reality Bites Me,TV Show
1700,Pretty Little Liars: Season 1: Can You Hear Me Now?,2018-12-01,2018,December,1,Saturday,Pretty Little Liars, Season 1, Can You Hear Me Now?,TV Show
1701,BLAME!,2018-07-01,2018,July,1,Sunday,BLAME!,,,Movie
1702,Black Mirror: Season 4: Metalhead,2018-06-01,2018,June,1,Friday,Black Mirror, Season 4, Metalhead,TV Show
1703,Black Mirror: Season 4: Crocodile,2018-06-01,2018,June,1,Friday,Black Mirror, Season 4, Crocodile,TV Show
1704,Black Mirror: Season 2: The Waldo Moment,2018-02-01,2018,February,1,Thursday,Black Mirror, Season 2, The Waldo Moment,TV Show
1705,Black Mirror: Season 2: White Bear,2018-01-01,2018,January,1,Monday,Black Mirror, Season 2, White Bear,TV Show
1706,Manhunt: Unabomber: USA vs. Theodore J. Kaczynski,2018-01-01,2018,January,1,Monday,Manhunt, Unabomber, USA vs. Theodore J. Kaczynski,TV Show
1707,Manhunt: Unabomber: Lincoln,2018-01-01,2018,January,1,Monday,Manhunt, Unabomber, Lincoln,TV Show
1708,Manhunt: Unabomber: Ted,2018-01-01,2018,January,1,Monday,Manhunt, Unabomber, Ted,TV Show
1709,Automata,2018-01-01,2018,January,1,Monday,Automata,,,Movie
1710,A Korean Odyssey: Season 1: Episode 1,2018-01-01,2018,January,1,Monday,A Korean Odyssey, Season 1, Episode 1,TV Show
1711,Black Mirror: Season 4: Black Museum,2017-12-29,2017,December,29,Friday,Black Mirror, Season 4, Black Museum,TV Show
1712,Black Mirror: Season 4: Arkangel,2017-12-29,2017,December,29,Friday,Black Mirror, Season 4, Arkangel,TV Show
1713,Scouts Guide to the Zombie Apocalypse,2017-12-29,2017,December,29,Friday,Scouts Guide to the Zombie Apocalypse,,,Movie
1714,The Killing: Season 1: Pilot,2017-12-28,2017,December,28,Thursday,The Killing, Season 1, Pilot,TV Show
1715,Slasher: The Executioner: Soon Your Own Eyes Will See,2017-12-26,2017,December,26,Tuesday,Slasher, The Executioner, Soon Your Own Eyes Will See,TV Show
1716,Slasher: The Executioner: In the Pride of His Face,2017-12-26,2017,December,26,Tuesday,Slasher, The Executioner, In the Pride of His Face,TV Show
1717,Manhunt: Unabomber: Abri,2017-12-25,2017,December,25,Monday,Manhunt, Unabomber, Abri,TV Show
1718,Manhunt: Unabomber: Publish or Perish,2017-12-25,2017,December,25,Monday,Manhunt, Unabomber, Publish or Perish,TV Show
1719,Manhunt: Unabomber: Fruit of the Poisonous Tree,2017-12-24,2017,December,24,Sunday,Manhunt, Unabomber, Fruit of the Poisonous Tree,TV Show
1720,Manhunt: Unabomber: Pure Wudder,2017-12-24,2017,December,24,Sunday,Manhunt, Unabomber, Pure Wudder,TV Show
1721,Manhunt: Unabomber: UNABOM,2017-12-24,2017,December,24,Sunday,Manhunt, Unabomber, UNABOM,TV Show
1722,Slasher: The Executioner: The One Who Sows His Own Flesh,2017-12-23,2017,December,23,Saturday,Slasher, The Executioner, The One Who Sows His Own Flesh,TV Show
1723,Slasher: The Executioner: Ill-Gotten Gains,2017-12-23,2017,December,23,Saturday,Slasher, The Executioner, Ill-Gotten Gains,TV Show
1724,Slasher: The Executioner: As Water Is Corrupted Unless It Moves,2017-12-21,2017,December,21,Thursday,Slasher, The Executioner, As Water Is Corrupted Unless It Moves,TV Show
1725,Slasher: The Executioner: Like as Fire Eateth Up and Burneth Wood,2017-12-21,2017,December,21,Thursday,Slasher, The Executioner, Like as Fire Eateth Up and Burneth Wood,TV Show
1726,MINDHUNTER: Season 1: Episode 10,2017-12-19,2017,December,19,Tuesday,MINDHUNTER, Season 1, Episode 10,TV Show
1727,MINDHUNTER: Season 1: Episode 9,2017-12-19,2017,December,19,Tuesday,MINDHUNTER, Season 1, Episode 9,TV Show
1728,MINDHUNTER: Season 1: Episode 8,2017-12-17,2017,December,17,Sunday,MINDHUNTER, Season 1, Episode 8,TV Show
1729,Slasher: The Executioner: Digging Your Grave with Your Teeth,2017-12-15,2017,December,15,Friday,Slasher, The Executioner, Digging Your Grave with Your Teeth,TV Show
1730,Slasher: The Executioner: An Eye for an Eye,2017-12-15,2017,December,15,Friday,Slasher, The Executioner, An Eye for an Eye,TV Show
1731,Glitch: Season 1: The Risen,2017-12-15,2017,December,15,Friday,Glitch, Season 1, The Risen,TV Show
1732,Dark: Season 1: Secrets,2017-12-15,2017,December,15,Friday,Dark, Season 1, Secrets,TV Show
1733,"Riverdale: Season 2: Chapter Twenty-Two: Silent Night, Deadly Night",2017-12-14,2017,December,14,Thursday,Riverdale, Season 2," Chapter Twenty-Two: Silent Night, Deadly Night",TV Show
1734,MINDHUNTER: Season 1: Episode 7,2017-12-13,2017,December,13,Wednesday,MINDHUNTER, Season 1, Episode 7,TV Show
1735,MINDHUNTER: Season 1: Episode 6,2017-12-13,2017,December,13,Wednesday,MINDHUNTER, Season 1, Episode 6,TV Show
1736,Focus,2017-11-12,2017,November,12,Sunday,Focus,,,Movie
1737,Bright: The Music Videos: Special: Danger,2017-11-12,2017,November,12,Sunday,Bright, The Music Videos, Special: Danger,TV Show
1738,Ted 2,2017-10-12,2017,October,12,Thursday,Ted 2,,,Movie
1739,MINDHUNTER: Season 1: Episode 5,2017-09-12,2017,September,12,Tuesday,MINDHUNTER, Season 1, Episode 5,TV Show
1740,MINDHUNTER: Season 1: Episode 4,2017-09-12,2017,September,12,Tuesday,MINDHUNTER, Season 1, Episode 4,TV Show
1741,MINDHUNTER: Season 1: Episode 3,2017-09-12,2017,September,12,Tuesday,MINDHUNTER, Season 1, Episode 3,TV Show
1742,MINDHUNTER: Season 1: Episode 2,2017-09-12,2017,September,12,Tuesday,MINDHUNTER, Season 1, Episode 2,TV Show
1743,MINDHUNTER: Season 1: Episode 1,2017-09-12,2017,September,12,Tuesday,MINDHUNTER, Season 1, Episode 1,TV Show
1744,Pretty Little Liars: Season 1: Pilot,2017-08-12,2017,August,12,Saturday,Pretty Little Liars, Season 1, Pilot,TV Show
1745,Scream: Season 2: Finale: Halloween / Halloween II,2017-08-12,2017,August,12,Saturday,Scream, Season 2, Finale: Halloween / Halloween II,TV Show
1746,Scream: Season 2: When a Stranger Calls,2017-08-12,2017,August,12,Saturday,Scream, Season 2, When a Stranger Calls,TV Show
1747,Scream: Season 2: Heavenly Creatures,2017-08-12,2017,August,12,Saturday,Scream, Season 2, Heavenly Creatures,TV Show
1748,Scream: Season 2: The Vanishing,2017-08-12,2017,August,12,Saturday,Scream, Season 2, The Vanishing,TV Show
1749,Salvation: Season 1: The Plot Against America,2017-08-12,2017,August,12,Saturday,Salvation, Season 1, The Plot Against America,TV Show
1750,Salvation: Season 1: The Wormwood Prophecy,2017-08-12,2017,August,12,Saturday,Salvation, Season 1, The Wormwood Prophecy,TV Show
1751,Salvation: Season 1: All In,2017-08-12,2017,August,12,Saturday,Salvation, Season 1, All In,TV Show
1752,Salvation: Season 1: Coup De Grace,2017-08-12,2017,August,12,Saturday,Salvation, Season 1, Coup De Grace,TV Show
1753,Salvation: Season 1: Patriot Games,2017-07-12,2017,July,12,Wednesday,Salvation, Season 1, Patriot Games,TV Show
1754,"Salvation: Season 1: From Russia, With Love",2017-07-12,2017,July,12,Wednesday,Salvation, Season 1," From Russia, With Love",TV Show
1755,Designated Survivor: Season 2: Three Letter Day,2017-07-12,2017,July,12,Wednesday,Designated Survivor, Season 2, Three Letter Day,TV Show
1756,Riverdale: Season 2: Chapter Twenty-One: House of the Devil,2017-07-12,2017,July,12,Wednesday,Riverdale, Season 2, Chapter Twenty-One: House of the Devil,TV Show
1757,Designated Survivor: Season 2: Home,2017-05-12,2017,May,12,Friday,Designated Survivor, Season 2, Home,TV Show
1758,Salvation: Season 1: Seeing Red,2017-04-12,2017,April,12,Wednesday,Salvation, Season 1, Seeing Red,TV Show
1759,Scream: Season 2: The Orphanage,2017-02-12,2017,February,12,Sunday,Scream, Season 2, The Orphanage,TV Show
1760,Scream: Season 2: Village of the Damned,2017-01-12,2017,January,12,Thursday,Scream, Season 2, Village of the Damned,TV Show
1761,Scream: Season 2: Let The Right One In,2017-01-12,2017,January,12,Thursday,Scream, Season 2, Let The Right One In,TV Show
1762,Scream: Season 2: Jeepers Creepers,2017-01-12,2017,January,12,Thursday,Scream, Season 2, Jeepers Creepers,TV Show
1763,Riverdale: Season 2: Chapter Twenty: Tales from the Darkside,2017-11-30,2017,November,30,Thursday,Riverdale, Season 2, Chapter Twenty: Tales from the Darkside,TV Show
1764,Stranger Things: Stranger Things 2: Chapter Nine: The Gate,2017-11-29,2017,November,29,Wednesday,Stranger Things, Stranger Things 2, Chapter Nine: The Gate,TV Show
1765,Stranger Things: Stranger Things 2: Chapter Eight: The Mind Flayer,2017-11-29,2017,November,29,Wednesday,Stranger Things, Stranger Things 2, Chapter Eight: The Mind Flayer,TV Show
1766,Salvation: Season 1: Chip Off The 'Ol Block,2017-11-26,2017,November,26,Sunday,Salvation, Season 1, Chip Off The 'Ol Block,TV Show
1767,Travelers: Season 1: Protocol 6,2017-11-26,2017,November,26,Sunday,Travelers, Season 1, Protocol 6,TV Show
1768,Travelers: Season 1: Pilot,2017-11-26,2017,November,26,Sunday,Travelers, Season 1, Pilot,TV Show
1769,Skylanders Academy: Season 1: Skylanders Unite!,2017-11-26,2017,November,26,Sunday,Skylanders Academy, Season 1, Skylanders Unite!,TV Show
1770,Scream: Season 2: Dawn of the Dead,2017-11-25,2017,November,25,Saturday,Scream, Season 2, Dawn of the Dead,TV Show
1771,Scream: Season 2: Happy Birthday to Me,2017-11-25,2017,November,25,Saturday,Scream, Season 2, Happy Birthday to Me,TV Show
